finding,ICD10_code,PFx,Word Count,PFx_ICD10_code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,accuracy,readability_difference,overall_score,GT_Trimmed,Agent_Trimmed,relaxed_accuracy_agent_icd10,pfx_icd10_trimmed,relaxed_accuracy_pfx_icd10,relaxed_accuracy,relaxed_overall_score
Scalp Hematoma,S00.03XA,"A scalp hematoma is like a bruise on your head. It happens when blood collects under the skin after a bump or injury. You might notice a lump or swelling on your scalp, and it can be tender or sore to touch. The color might change from red to purple or yellow as it heals. It's usually not serious and should get better on its own. You can use ice packs to help with swelling and take pain relievers if needed. If it doesn't improve or you have other symptoms, let your doctor know.",94,R22.0,S00.03XA,TRUE,FALSE,91.71,1,0,0.5,6.71,0.8259403372,S00,S00,1,R22,0,0.5,0.8259403372
Mucosal Thickening in Sinuses,J32.9,"Mucosal thickening in your sinuses means that the lining inside your sinus cavities is a bit swollen. This can happen if you have a cold, allergies, or a sinus infection. Think of it like when your nose gets stuffy. The sinuses are small air-filled spaces in your face, and when the lining gets thick, it can make it hard for air to flow through. This might cause pressure or a stuffy feeling in your head. It's usually not serious, but it's good to be aware of it.",87,R09.89,J32.9,TRUE,FALSE,82.14,1,0,0.5,2.86,0.8518134715,J32,J32,1,R09,0,0.5,0.8518134715
Sinus Polyp,J33.8,"A sinus polyp is a small, non-cancerous growth that can form in the lining of your sinuses, which are the air-filled spaces behind your nose and eyes. These polyps can make it hard to breathe through your nose and might cause a stuffy or runny nose. Sometimes, they can also lead to a reduced sense of smell. Sinus polyps are usually soft and painless, and they often occur in people who have allergies or asthma. They are not dangerous, but they can be annoying and may need treatment if they cause problems.",92,J33.9,J33.0,FALSE,FALSE,78.18,0,0,0,6.82,0.02557544757,J33,J33,1,J33,1,1,1.625575448
Mucosal Thickening in Maxillary Sinus,J32.0,"The maxillary sinus is a space in your face, near your nose. Sometimes, the lining inside this space can get thicker than usual. This is called mucosal thickening. It can happen if you have allergies, a cold, or a sinus infection. When the lining gets thicker, it might make it harder for air to move through your sinuses, which can cause stuffiness or pressure. It's like when a straw gets a little clogged, making it harder to drink through. Usually, this isn't serious, but it's good to know about.",89,J32.0,J32.0,TRUE,TRUE,75.5,1,1,1,9.5,1.619047619,J32,J32,1,J32,1,1,1.619047619
Frontal Sinus Retention Cyst,J34.1,"A frontal sinus retention cyst is like a small, harmless bubble that forms in the space above your eyes, called the frontal sinus. This bubble is filled with mucus, which is a slippery fluid your body makes to keep things moist. These cysts usually don't cause any problems and many people don't even know they have one. They often go away on their own without treatment. If you ever feel pressure or pain in your forehead, it might be because of the cyst, but it's usually nothing to worry about.",90,R09.89,J34.1,TRUE,FALSE,78.59,1,0,0.5,6.41,0.8269905533,J34,J34,1,R09,0,0.5,0.8269905533
Ethmoid Sinusitis,J32.2,"Ethmoid sinusitis is when the small air spaces in the bones around your nose, called ethmoid sinuses, get swollen and irritated. This can happen because of a cold, allergies, or an infection. You might feel pressure or pain around your eyes or nose, have a stuffy or runny nose, and sometimes even a headache. It's like when you have a cold, but it affects the spaces in your face. Drinking lots of water, resting, and using a humidifier can help you feel better. If it doesn't get better, you might need to see a doctor.",95,J32.2,J32.2,TRUE,TRUE,80.82,1,1,1,4.18,1.638610039,J32,J32,1,J32,1,1,1.638610039
Maxillary Sinus Hypoplasia,Q30.8,"Maxillary sinus hypoplasia means that the air spaces in your cheekbones, called sinuses, are smaller than usual. This is something you might be born with, and it usually doesn't cause any problems. Most people with this condition don't even know they have it because it doesn't hurt or make you sick. It's like having a smaller room in your house that you don't use much. If you ever feel stuffy or have trouble breathing through your nose, it might be worth mentioning to your doctor, but it's usually nothing to worry about.",92,Z13.9,Q30.8,TRUE,FALSE,69.72,1,0,0.5,15.28,0.8122850123,Q30,Q30,1,Z13,0,0.5,0.8122850123
Skull Fracture,S02.0XXA,"A skull fracture means that one of the bones in your head has a crack or break. This can happen if you hit your head really hard, like in a fall or an accident. It's important to be careful and protect your head because the brain is right inside the skull. If you have a skull fracture, you might feel dizzy, have a headache, or see bruising around your eyes or ears. Doctors can help by checking your head and making sure everything is okay. They might use special pictures, like X-rays, to see the fracture.",96,R51,S02.0,FALSE,FALSE,89.08,0,0,0,4.08,0.03937007874,S02,S02,1,R51,0,0.5,0.8393700787
Cranial Meningioma,D32.0,"A cranial meningioma is a type of tumor that grows in the brain. It's not cancer, which means it usually doesn't spread to other parts of the body. This tumor starts in the layers of tissue that cover the brain and spinal cord. Most of the time, these tumors grow slowly and might not cause any problems for a long time. Some people might have headaches or feel dizzy. Doctors can find these tumors with special pictures of the brain, like an MRI. If it causes problems, doctors can treat it with surgery or other methods.",96,Z86.011,D32.0,TRUE,FALSE,82.95,1,0,0.5,2.05,0.8655737705,D32,D32,1,Z86,0,0.5,0.8655737705
Fibrous Dysplasia of Skull,Q78.1,"Fibrous dysplasia of the skull is a condition where normal bone is replaced with fibrous tissue, which is like a soft, rubbery material. This can make the bone weaker and sometimes cause it to change shape. It's not cancer, and it doesn't spread to other parts of the body. People with this condition might have headaches or feel pressure in their head. Sometimes, it can affect how the face looks or how the teeth line up. Doctors usually find it when they do X-rays or scans for other reasons.",89,R51,Q78.1,TRUE,FALSE,81.83,1,0,0.5,3.17,0.8479616307,Q78,Q78,1,R51,0,0.5,0.8479616307
Paget’s Disease of Skull,M88.0,"Paget's disease of the skull is a condition where the bones in your skull become larger and thicker than normal. This happens because the bone cells are not working properly, causing the bone to grow too much. It can lead to headaches, hearing problems, or changes in the shape of your head. It's important to keep an eye on it because it can affect how your skull protects your brain. Doctors can help manage the symptoms and keep your bones healthy. Remember, it's not something you did wrong, it's just how your body is working.",95,M88.0,M88.0,TRUE,TRUE,80.82,1,1,1,4.18,1.638610039,M88,M88,1,M88,1,1,1.638610039
Hemangioma of Head,D18.01,"A hemangioma is a common and usually harmless growth made up of blood vessels. When it appears on the head, it might look like a red or purple bump on the skin. These are often called 'strawberry marks' because of their color and texture. Hemangiomas are most common in babies and young children, and they often shrink and disappear on their own as the child grows. They usually don't cause any problems, but if they do, doctors can treat them. It's important to keep an eye on it and let your doctor know if it changes.",96,D18.01,D18.01,TRUE,TRUE,80.62,1,1,1,4.38,1.637174721,D18,D18,1,D18,1,1,1.637174721
Lipoma of Face,D17.0,"A lipoma is a soft, fatty lump that grows under your skin. It's made up of fat cells and is usually harmless. When it appears on your face, it might look like a small bump or swelling. Lipomas are not cancerous and don't usually cause any pain. They grow slowly and often stay the same size. If you notice a lump on your face, it's a good idea to have it checked by a doctor to make sure it's a lipoma. Most of the time, lipomas don't need any treatment unless they bother you.",94,R22.0,D17.0,TRUE,FALSE,91.71,1,0,0.5,6.71,0.8259403372,D17,D17,1,R22,0,0.5,0.8259403372
Cutaneous Abscess of Scalp,L02.81,"You have a bump on your scalp that is filled with pus. This is called an abscess. It happens when bacteria get under your skin and cause an infection. Your body tries to fight the infection, and that creates pus, which is a thick, yellowish liquid. The abscess might feel warm, tender, or painful. It's important to keep the area clean and avoid touching it too much. Sometimes, these abscesses go away on their own, but other times, they might need treatment to help them heal properly.",87,L02.01,L02.92,FALSE,FALSE,84.27,0,0,0,0.73,0.1156069364,L02,L02,1,L02,1,1,1.715606936
Scalp Lipoma,D17.0,"A scalp lipoma is a small, soft lump under the skin on your head. It's made up of fatty tissue and is usually not harmful. You might notice it because it feels like a squishy bump when you touch your scalp. Lipomas are common and can happen to anyone. They usually don't cause pain or problems, but if it gets bigger or bothers you, a doctor can remove it. It's important to know that a lipoma is not cancer, so you don't have to worry about it being dangerous.",89,R22.0,D17.0,TRUE,FALSE,81.83,1,0,0.5,3.17,0.8479616307,D17,D17,1,R22,0,0.5,0.8479616307
Dental Abscess,K04.7,"A dental abscess is like a small pocket of pus that forms in your mouth, usually around a tooth. It happens when bacteria get inside your tooth or gums, often because of a cavity or gum disease. This can cause pain, swelling, and sometimes a bad taste in your mouth. It's important to see a dentist because the infection can spread if not treated. The dentist might need to drain the abscess and give you medicine to help fight the infection. Taking care of your teeth by brushing and flossing can help prevent this problem.",95,K04.7,K04.7,TRUE,TRUE,80.82,1,1,1,4.18,1.638610039,K04,K04,1,K04,1,1,1.638610039
